elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
460.001357, 9.999809, 53, 7707, 15267.4, 13581, 28168, 36820, 37145, 37145, 0
470.002067, 10.00071, 42, 7770, 14675.0, 13309, 22957, 38350, 38350, 38350, 0
480.001632, 9.999565, 55, 6737, 14751.3, 13739, 27247, 30550, 34182, 34182, 0
490.003762, 10.00213, 44, 7940, 14110.0, 12612, 27247, 29193, 29193, 29193, 0
500.004842, 10.00108, 42, 7831, 17467.0, 15130, 30637, 31550, 31550, 31550, 0
510.001526, 9.996684, 48, 5304, 14544.2, 14038, 23491, 29682, 29682, 29682, 0
520.001722, 10.000196, 53, 5172, 15207.4, 13115, 28848, 36324, 42053, 42053, 0
530.001208, 9.999486, 36, 7496, 13869.6, 13046, 22071, 23835, 23835, 23835, 0
540.002989, 10.001781, 43, 5590, 12379.6, 11081, 20332, 25316, 25316, 25316, 0
550.002287, 9.999298, 44, 6838, 14622.3, 13277, 26383, 47104, 47104, 47104, 0
560.001202, 9.998915, 43, 5852, 15267.6, 13288, 27983, 41047, 41047, 41047, 0
570.001366, 10.000164, 42, 5852, 14693.6, 13289, 26533, 31763, 31763, 31763, 0
580.002094, 10.000728, 39, 8499, 15655.5, 14344, 28754, 42522, 42522, 42522, 0
590.003081, 10.000987, 41, 6103, 13919.4, 12800, 23483, 24730, 24730, 24730, 0
600.001767, 9.998686, 46, 6103, 14196.5, 12955, 25161, 26207, 26207, 26207, 0
610.001557, 9.99979, 26, 5906, 14130.7, 13876, 22224, 32711, 32711, 32711, 0
620.001391, 9.999834, 54, 6088, 15289.3, 13489, 29004, 29887, 37748, 37748, 0
630.004684, 10.003293, 43, 7682, 14072.8, 13056, 22697, 33028, 33028, 33028, 0
640.006223, 10.001539, 50, 6244, 14888.8, 13924, 24838, 26014, 33760, 33760, 0
650.002039, 9.995816, 47, 5116, 13982.7, 13640, 21917, 25660, 26658, 26658, 0
660.000715, 9.998676, 55, 6994, 14377.9, 12621, 26239, 31608, 33969, 33969, 0
670.003119, 10.002404, 43, 7750, 15868.7, 14376, 29200, 33780, 33780, 33780, 0
680.00119, 9.998071, 56, 6756, 15314.0, 11959, 32650, 37437, 39465, 39465, 0
690.002365, 10.001175, 39, 6673, 15725.6, 13988, 26773, 37437, 37437, 37437, 0
700.002445, 10.00008, 53, 7600, 14903.3, 13353, 28447, 35986, 40079, 40079, 0
710.001369, 9.998924, 62, 6254, 13535.1, 12789, 25134, 32170, 33117, 33117, 0
720.001604, 10.000235, 39, 5683, 14652.8, 11738, 30589, 37499, 37499, 37499, 0
730.002443, 10.000839, 47, 6269, 15465.2, 14525, 27364, 42089, 42089, 42089, 0
740.001617, 9.999174, 38, 5909, 14853.1, 13312, 25743, 27701, 27701, 27701, 0
750.001273, 9.999656, 38, 6982, 15757.7, 14814, 26573, 29605, 29605, 29605, 0
760.001875, 10.000602, 48, 6299, 15161.9, 13914, 25608, 27080, 39300, 39300, 0
770.002601, 10.000726, 45, 7525, 15079.8, 13349, 25815, 38782, 38782, 38782, 0
780.001253, 9.998652, 48, 5435, 15366.7, 13205, 31513, 45130, 48750, 48750, 0
790.001777, 10.000524, 51, 5725, 16081.8, 14039, 26728, 39474, 50116, 50116, 0
800.003206, 10.001429, 54, 6096, 14484.7, 13083, 25819, 27933, 32951, 32951, 0
810.002179, 9.998973, 52, 7573, 14361.2, 13215, 23157, 30959, 33569, 33569, 0
820.001922, 9.999743, 56, 5778, 14661.6, 13463, 24457, 29399, 35244, 35244, 0
830.001316, 9.999394, 37, 7301, 15109.6, 12820, 26828, 34404, 34404, 34404, 0
840.004226, 10.00291, 49, 5747, 15954.4, 13284, 30463, 33342, 38422, 38422, 0
850.002398, 9.998172, 40, 5747, 15282.0, 12308, 27129, 38422, 38422, 38422, 0
860.001267, 9.998869, 46, 7253, 14421.4, 12353, 25143, 26003, 26003, 26003, 0
870.005185, 10.003918, 55, 6775, 14846.6, 13344, 27330, 29559, 35922, 35922, 0
880.001271, 9.996086, 49, 6551, 16255.0, 12533, 34866, 43971, 44144, 44144, 0
890.00432, 10.003049, 53, 6388, 16258.5, 15821, 24043, 32975, 43971, 43971, 0
900.00301, 9.99869, 52, 6018, 15665.6, 14602, 24917, 32198, 32458, 32458, 0
910.001419, 9.998409, 49, 5758, 15057.0, 13376, 27845, 35039, 37272, 37272, 0
920.001275, 9.999856, 45, 5758, 13509.6, 12941, 21282, 30187, 30187, 30187, 0
930.002705, 10.00143, 46, 6700, 13169.1, 11986, 21833, 25019, 25019, 25019, 0
940.001256, 9.998551, 35, 7200, 15137.1, 11976, 25221, 35279, 35279, 35279, 0
950.001479, 10.000223, 48, 7237, 16498.7, 15378, 27881, 30992, 35279, 35279, 0
960.001951, 10.000472, 46, 6195, 13426.9, 12506, 19029, 29632, 29632, 29632, 0
970.001397, 9.999446, 46, 5324, 13839.7, 11615, 27879, 34355, 34355, 34355, 0
980.001703, 10.000306, 46, 6276, 13352.1, 11770, 21582, 37188, 37188, 37188, 0
990.002311, 10.000608, 42, 6449, 15125.3, 13609, 28613, 40499, 40499, 40499, 0
1000.002451, 10.00014, 43, 7094, 14678.2, 14019, 21140, 23977, 23977, 23977, 0
1010.003321, 10.00087, 47, 6928, 15689.0, 14711, 25403, 36017, 37487, 37487, 0
1020.002634, 9.999313, 41, 7573, 13583.2, 13290, 20724, 22528, 22528, 22528, 0
1030.001813, 9.999179, 44, 6511, 14234.0, 13529, 21925, 31446, 31446, 31446, 0
1040.00286, 10.001047, 31, 7369, 14375.3, 13098, 20717, 35776, 35776, 35776, 0
1050.002464, 9.999604, 37, 7710, 13549.8, 12063, 21474, 25833, 25833, 25833, 0
1060.001464, 9.999, 53, 6682, 15294.4, 13858, 24473, 31075, 51147, 51147, 0
1070.001249, 9.999785, 44, 6921, 14888.9, 13665, 21700, 51147, 51147, 51147, 0
1080.003232, 10.001983, 50, 8046, 14982.9, 13385, 23198, 24317, 41107, 41107, 0
1090.002794, 9.999562, 44, 7182, 15785.2, 13007, 29571, 37857, 37857, 37857, 0
1100.00204, 9.999246, 38, 7493, 14030.8, 13156, 20704, 22665, 22665, 22665, 0
1110.002427, 10.000387, 43, 7869, 14229.4, 13901, 23359, 31993, 31993, 31993, 0
1120.000232, 9.997805, 45, 7205, 16323.9, 14449, 28595, 42693, 42693, 42693, 0
1130.003279, 10.003047, 48, 6625, 14923.1, 13230, 27199, 31784, 31784, 31784, 0
1140.003904, 10.000625, 40, 7234, 15163.4, 14195, 25429, 36108, 36108, 36108, 0
1150.001746, 9.997842, 47, 7592, 14397.7, 13397, 22702, 28133, 28133, 28133, 0
1160.001194, 9.999448, 45, 6209, 14350.6, 12664, 26331, 32960, 32960, 32960, 0
1170.002009, 10.000815, 53, 6681, 16029.8, 14645, 28582, 28794, 30163, 30163, 0
1180.003385, 10.001376, 55, 6802, 13965.9, 11980, 25353, 29192, 35416, 35416, 0
1190.001375, 9.99799, 49, 7275, 14419.9, 12898, 24110, 29492, 39634, 39634, 0
1200.001721, 10.000346, 40, 6582, 14115.2, 12689, 25972, 37826, 37826, 37826, 0
1210.001174, 9.999453, 47, 4616, 12939.1, 12993, 21506, 23461, 23461, 23461, 0
1220.001402, 10.000228, 51, 6564, 14488.8, 13531, 22142, 23908, 30660, 30660, 0
1230.001772, 10.00037, 48, 4722, 16911.8, 14986, 32050, 33742, 33742, 33742, 0
1240.003844, 10.002072, 57, 5584, 14807.6, 13594, 25775, 32338, 37293, 37293, 0
1250.001241, 9.997397, 33, 7064, 13841.9, 12365, 24347, 28390, 28390, 28390, 0
1260.003638, 10.002397, 42, 7564, 14919.5, 12842, 28690, 46645, 46645, 46645, 0
1270.00122, 9.997582, 47, 7445, 13380.7, 12757, 19829, 24509, 24509, 24509, 0
1280.001861, 10.000641, 50, 8109, 15829.1, 13357, 28226, 32530, 38093, 38093, 0
1290.001179, 9.999318, 45, 6529, 16101.3, 14951, 29712, 38917, 38917, 38917, 0
1300.002613, 10.001434, 52, 5985, 15435.8, 13218, 29311, 30890, 40700, 40700, 0
1310.002805, 10.000192, 43, 7830, 16103.8, 15295, 26297, 43643, 43643, 43643, 0
1320.001279, 9.998474, 46, 6172, 15500.1, 14684, 30972, 43643, 43643, 43643, 0
1330.00309, 10.001811, 44, 6349, 14702.6, 12626, 27176, 31891, 31891, 31891, 0
1340.001371, 9.998281, 41, 6089, 16524.7, 14189, 31616, 38641, 38641, 38641, 0
1350.001369, 9.999998, 44, 7697, 14276.8, 12457, 20757, 36683, 36683, 36683, 0
1360.001883, 10.000514, 32, 7454, 16893.6, 13554, 33204, 64036, 64036, 64036, 0
1370.002376, 10.000493, 49, 7655, 13947.7, 13683, 22041, 25612, 25612, 25612, 0
1380.002022, 9.999646, 54, 7188, 14543.2, 12888, 27123, 31022, 35719, 35719, 0
1390.001219, 9.999197, 41, 6985, 15265.3, 14622, 26083, 28519, 28519, 28519, 0
1400.001264, 10.000045, 40, 6382, 16838.6, 15098, 25694, 55779, 55779, 55779, 0
1410.00243, 10.001166, 46, 7306, 15225.6, 14696, 21974, 24390, 24735, 24735, 0
1420.002531, 10.000101, 47, 7108, 14178.9, 12758, 24390, 26436, 35684, 35684, 0
1430.002791, 10.00026, 43, 7391, 14019.4, 13047, 26696, 31628, 31628, 31628, 0
1440.003646, 10.000855, 42, 7190, 14013.4, 12113, 25946, 32498, 32498, 32498, 0
1450.001458, 9.997812, 54, 7039, 16633.5, 14124, 32590, 32864, 34851, 34851, 0
1460.001584, 10.000126, 45, 7048, 15346.1, 13768, 28338, 32864, 32864, 32864, 0
1470.00121, 9.999626, 42, 6563, 15847.1, 12515, 28683, 44551, 44551, 44551, 0
1480.002598, 10.001388, 52, 6620, 15276.5, 14302, 23193, 30136, 30717, 30717, 0
1490.001189, 9.998591, 44, 7123, 13370.5, 12132, 22109, 26421, 26421, 26421, 0
1500.002594, 10.001405, 42, 6997, 13107.6, 12498, 22943, 25864, 25864, 25864, 0
1510.000659, 9.998065, 41, 6267, 13642.9, 13137, 22533, 29705, 29705, 29705, 0
1520.005282, 10.004623, 37, 8942, 14573.1, 13457, 22017, 26678, 26678, 26678, 0
1530.00249, 9.997208, 42, 4316, 14653.2, 14363, 28436, 33709, 33709, 33709, 0
1540.004042, 10.001552, 51, 7551, 14198.2, 12534, 23286, 31075, 38319, 38319, 0
1550.001248, 9.997206, 42, 7157, 14609.4, 13542, 24547, 26394, 26394, 26394, 0
1560.001189, 9.999941, 50, 7159, 16628.0, 15012, 28371, 34068, 51028, 51028, 0
1570.001218, 10.000029, 52, 6588, 14793.6, 14526, 22505, 23116, 25378, 25378, 0
1580.001397, 10.000179, 49, 7794, 14801.2, 13641, 23133, 24196, 31728, 31728, 0
1590.002339, 10.000942, 41, 7157, 12140.1, 10863, 18229, 19806, 19806, 19806, 0
1600.001575, 9.999236, 44, 6863, 14039.8, 12244, 27646, 34772, 34772, 34772, 0
1610.002135, 10.00056, 49, 5725, 15470.9, 13786, 27892, 29032, 44065, 44065, 0
1620.001624, 9.999489, 39, 6439, 17430.5, 15156, 32591, 43075, 43075, 43075, 0
1630.001227, 9.999603, 35, 5958, 14457.9, 13022, 24755, 28775, 28775, 28775, 0
1640.002269, 10.001042, 46, 6321, 15591.0, 13690, 26570, 48519, 48519, 48519, 0
1650.003201, 10.000932, 50, 6357, 15377.2, 12788, 27183, 27712, 40607, 40607, 0
1660.001579, 9.998378, 52, 7757, 14264.5, 13139, 24931, 27348, 28306, 28306, 0
1670.004158, 10.002579, 54, 7541, 14154.1, 13067, 23544, 32455, 38496, 38496, 0
1680.001398, 9.99724, 36, 5785, 16252.3, 13977, 27349, 44559, 44559, 44559, 0
1690.001195, 9.999797, 42, 8032, 15354.4, 14611, 22407, 39243, 39243, 39243, 0
1700.001404, 10.000209, 51, 7491, 14469.7, 13665, 23610, 25464, 35405, 35405, 0
1710.001497, 10.000093, 42, 7979, 14141.8, 12812, 24907, 26783, 26783, 26783, 0
1720.002202, 10.000705, 50, 6691, 14173.6, 12114, 22715, 40644, 46514, 46514, 0
1730.001541, 9.999339, 41, 7995, 15095.0, 13125, 27813, 36096, 36096, 36096, 0
1740.001862, 10.000321, 44, 6326, 14360.0, 13138, 24568, 33641, 33641, 33641, 0
1750.00245, 10.000588, 67, 6873, 14527.2, 13793, 23580, 25385, 29210, 29210, 0
1760.000819, 9.998369, 58, 6733, 13631.6, 12185, 23143, 32592, 34109, 34109, 0
1770.001442, 10.000623, 54, 5970, 14294.4, 13325, 22790, 28046, 33826, 33826, 0
1780.001331, 9.999889, 59, 7495, 14380.2, 12427, 24787, 28640, 30898, 30898, 0
1790.001388, 10.000057, 47, 7695, 14153.4, 11972, 27209, 29313, 31687, 31687, 0
1800.00237, 10.000982, 42, 7235, 14784.1, 13646, 28154, 34814, 34814, 34814, 0
1810.001859, 9.999489, 44, 6737, 14435.7, 11841, 27561, 36724, 41887, 41887, 0
1820.002192, 10.000333, 49, 6695, 14169.2, 12546, 25008, 30300, 32831, 32831, 0
1830.002922, 10.00073, 51, 6251, 14486.0, 13277, 22933, 25327, 26369, 26369, 0
1840.004065, 10.001143, 61, 7500, 15913.1, 15638, 26546, 31628, 39575, 39575, 0
1850.004407, 10.000342, 34, 7422, 14946.9, 12774, 26162, 33805, 33805, 33805, 0
1860.001647, 9.99724, 40, 8339, 14793.0, 13764, 23419, 29698, 29698, 29698, 0
1870.002698, 10.001051, 39, 5568, 13911.7, 14457, 23373, 24840, 24840, 24840, 0
1880.002528, 9.99983, 51, 7072, 14037.4, 12188, 27674, 31946, 36581, 36581, 0
1890.002125, 9.999597, 47, 7479, 14641.6, 12781, 27181, 32511, 32511, 32511, 0
1900.001633, 9.999508, 37, 6674, 13953.3, 13068, 22465, 28714, 28714, 28714, 0
1910.001388, 9.999755, 46, 6003, 15357.7, 14280, 27619, 32155, 32155, 32155, 0
1920.001223, 9.999835, 40, 6605, 16363.7, 15243, 28649, 44448, 44448, 44448, 0
1930.001477, 10.000254, 64, 6605, 14575.2, 12603, 26585, 36362, 36733, 36733, 0
1940.002258, 10.000781, 43, 7049, 14154.7, 12425, 24800, 42669, 42669, 42669, 0
1950.00136, 9.999102, 42, 6034, 15516.1, 12440, 27374, 37270, 37270, 37270, 0
1960.001197, 9.999837, 44, 6333, 14645.5, 12440, 28202, 41190, 41190, 41190, 0
1970.001806, 10.000609, 43, 6782, 14543.0, 13145, 24040, 39868, 39868, 39868, 0
1980.004558, 10.002752, 52, 5715, 15037.5, 13033, 26523, 31153, 32838, 32838, 0
1990.00213, 9.997572, 38, 7781, 14081.8, 12722, 23647, 25300, 25300, 25300, 0
2000.001686, 9.999556, 50, 5425, 14348.2, 13282, 21629, 29745, 46748, 46748, 0
2010.001672, 9.999986, 44, 7210, 15061.4, 12754, 32118, 39970, 39970, 39970, 0
2020.00219, 10.000518, 38, 5717, 15933.7, 14349, 28785, 33816, 33816, 33816, 0
2030.000577, 9.998387, 51, 5874, 13833.7, 12330, 26974, 29071, 32391, 32391, 0
2040.001495, 10.000918, 43, 6986, 11997.9, 11413, 17648, 34806, 34806, 34806, 0
2050.001327, 9.999832, 61, 5659, 13920.2, 12822, 23116, 29123, 34268, 34268, 0
2060.003742, 10.002415, 43, 7165, 13970.2, 12595, 26244, 33342, 33342, 33342, 0
2070.003185, 9.999443, 50, 6835, 14267.0, 12225, 27178, 42059, 42059, 42059, 0
2080.000299, 9.997114, 47, 7165, 14874.2, 12735, 25927, 35916, 47914, 47914, 0
2090.003225, 10.002926, 43, 6285, 16114.0, 14917, 26912, 47914, 47914, 47914, 0
2100.001591, 9.998366, 49, 7566, 14814.5, 14074, 26660, 27662, 44845, 44845, 0
2110.001235, 9.999644, 50, 5690, 14791.7, 13639, 24702, 25580, 37975, 37975, 0
2120.001192, 9.999957, 58, 6924, 15217.8, 14088, 26756, 30405, 31154, 31154, 0
2130.002463, 10.001271, 55, 7224, 13639.9, 12580, 22711, 26509, 28274, 28274, 0
2140.001922, 9.999459, 39, 8378, 15543.9, 12870, 24218, 57130, 57130, 57130, 0
2150.001183, 9.999261, 50, 5821, 13888.2, 12682, 24208, 25059, 29757, 29757, 0
2160.002569, 10.001386, 53, 8102, 13594.7, 13040, 22930, 23702, 27619, 27619, 0
2170.001942, 9.999373, 45, 6724, 13660.6, 12537, 25328, 32072, 32072, 32072, 0
2180.001241, 9.999299, 61, 8056, 14482.2, 13252, 22587, 28094, 28498, 28498, 0
2190.001278, 10.000037, 42, 6437, 13947.9, 12103, 28925, 31538, 31538, 31538, 0
2200.002685, 10.001407, 50, 6437, 15174.9, 12771, 28925, 31346, 60727, 60727, 0
2210.002881, 10.000196, 58, 5349, 13182.9, 12464, 20799, 24863, 27361, 27361, 0
2220.001191, 9.99831, 37, 7205, 13942.0, 12078, 23620, 28136, 28136, 28136, 0
2230.00254, 10.001349, 50, 7251, 17033.2, 15798, 32524, 35021, 35021, 35021, 0
2240.001398, 9.998858, 54, 6713, 15071.1, 13681, 24464, 33174, 36902, 36902, 0
2250.001599, 10.000201, 42, 6250, 15456.7, 13037, 26010, 31078, 31078, 31078, 0
2260.003044, 10.001445, 48, 6222, 14341.9, 11629, 28650, 35234, 35234, 35234, 0
2270.001597, 9.998553, 38, 6707, 14039.6, 12433, 26628, 29991, 29991, 29991, 0
2280.002901, 10.001304, 43, 7193, 16583.4, 14175, 30961, 32543, 32543, 32543, 0
2290.002398, 9.999497, 40, 8526, 15443.3, 14332, 28185, 35435, 35435, 35435, 0
2300.001497, 9.999099, 51, 7007, 13912.4, 13474, 20070, 24858, 30743, 30743, 0
2310.003196, 10.001699, 61, 6384, 14832.7, 13300, 25631, 34775, 41526, 41526, 0
2320.003276, 10.00008, 57, 6411, 14831.6, 13564, 24630, 29121, 34775, 34775, 0
2330.001913, 9.998637, 42, 6570, 13910.5, 12417, 20235, 41158, 41158, 41158, 0
2340.003472, 10.001559, 45, 7632, 15620.9, 12774, 32219, 42913, 42913, 42913, 0
2350.001716, 9.998244, 45, 7524, 16315.6, 13539, 31280, 41829, 41829, 41829, 0
2360.001444, 9.999728, 42, 6529, 15278.0, 14050, 26085, 30013, 30013, 30013, 0
2370.002433, 10.000989, 48, 5997, 14229.8, 13295, 25697, 26599, 34687, 34687, 0
2380.001231, 9.998798, 42, 6840, 14759.6, 13411, 26832, 30383, 30383, 30383, 0
2390.002579, 10.001348, 35, 7544, 14159.5, 12509, 26454, 31130, 31130, 31130, 0
2400.001225, 9.998646, 34, 6818, 14696.2, 13936, 22451, 34828, 34828, 34828, 0
2410.001238, 10.000013, 54, 6818, 14385.9, 13549, 22628, 30780, 36531, 36531, 0
2420.003325, 10.002087, 46, 6892, 15397.5, 14991, 27098, 38076, 38076, 38076, 0
2430.002751, 9.999426, 49, 6554, 14631.3, 13635, 29378, 32916, 38973, 38973, 0
2440.001215, 9.998464, 45, 5968, 13716.2, 13000, 27098, 29378, 29378, 29378, 0
2450.002584, 10.001369, 57, 5389, 16214.1, 13797, 27098, 31977, 39031, 39031, 0
2460.001235, 9.998651, 53, 7090, 14699.5, 12715, 26696, 28152, 39047, 39047, 0
2470.002789, 10.001554, 52, 5745, 14294.5, 12838, 22031, 27740, 34828, 34828, 0
2480.002237, 9.999448, 41, 7218, 14696.4, 13179, 27740, 28896, 28896, 28896, 0
2490.001182, 9.998945, 37, 7443, 14745.4, 13379, 25999, 28212, 28212, 28212, 0
2500.001209, 10.000027, 40, 6588, 15378.2, 12825, 28351, 35332, 35332, 35332, 0
2510.002728, 10.001519, 47, 8859, 15943.2, 14664, 26455, 34090, 34090, 34090, 0
2520.002194, 9.999466, 52, 5643, 16010.8, 12534, 31322, 46677, 49725, 49725, 0
2530.001405, 9.999211, 39, 7057, 14505.6, 12867, 25388, 30447, 30447, 30447, 0
2540.001586, 10.000181, 61, 7270, 14703.7, 13496, 26725, 27977, 34273, 34273, 0
2550.001386, 9.9998, 49, 7305, 15434.2, 14650, 23286, 32188, 40152, 40152, 0
2560.004275, 10.002889, 46, 6297, 14941.5, 14230, 26976, 31984, 31984, 31984, 0
2570.001254, 9.996979, 44, 5764, 15757.1, 13544, 30766, 42681, 42681, 42681, 0
2580.001451, 10.000197, 45, 6654, 15476.6, 13990, 33289, 36382, 36382, 36382, 0
2590.002392, 10.000941, 36, 4646, 15051.8, 13675, 26200, 35196, 35196, 35196, 0
2600.002702, 10.00031, 40, 8374, 15501.0, 14548, 25430, 38356, 38356, 38356, 0
2610.00146, 9.998758, 42, 7241, 14805.7, 13583, 26132, 39062, 39062, 39062, 0
2620.003524, 10.002064, 50, 7191, 16832.4, 14654, 30757, 34117, 37391, 37391, 0
2630.001546, 9.998022, 37, 7066, 15408.5, 14384, 23085, 27959, 27959, 27959, 0
2640.001309, 9.999763, 54, 6808, 15878.9, 14268, 24908, 27499, 35591, 35591, 0
2650.00293, 10.001621, 41, 7783, 15336.4, 13289, 29392, 36767, 36767, 36767, 0
2660.001159, 9.998229, 47, 6738, 12598.6, 11445, 18566, 28480, 28480, 28480, 0
2670.001338, 10.000179, 44, 7706, 14842.4, 13648, 24169, 37850, 37850, 37850, 0
2680.001225, 9.999887, 43, 8306, 17038.2, 16316, 30585, 34100, 34100, 34100, 0
2690.00126, 10.000035, 57, 7278, 15218.4, 13184, 23420, 26859, 44739, 44739, 0
2700.003463, 10.002203, 52, 7738, 14013.4, 12889, 24079, 28894, 30464, 30464, 0
2710.002818, 9.999355, 48, 7586, 13396.0, 12865, 20850, 22640, 22640, 22640, 0
2720.001813, 9.998995, 32, 7527, 13556.0, 11624, 19103, 31889, 31889, 31889, 0
2730.001234, 9.999421, 52, 8094, 16092.8, 15789, 24733, 29155, 41040, 41040, 0
2740.00141, 10.000176, 42, 5739, 14653.0, 13860, 23593, 30311, 30311, 30311, 0
2750.001243, 9.999833, 39, 7424, 12905.3, 11871, 19156, 28656, 28656, 28656, 0
2760.001411, 10.000168, 42, 6904, 13958.6, 12896, 22690, 33393, 33393, 33393, 0
2770.001273, 9.999862, 48, 7135, 14119.9, 13579, 21108, 27518, 35589, 35589, 0
2780.00119, 9.999917, 43, 7713, 14424.2, 12823, 26944, 37321, 37321, 37321, 0
2790.001232, 10.000042, 46, 7649, 14572.1, 12883, 24419, 24622, 24622, 24622, 0
2800.003303, 10.002071, 45, 5658, 13785.8, 12686, 21595, 41154, 41154, 41154, 0
2810.002029, 9.998726, 46, 6997, 14369.8, 12622, 26599, 30719, 30719, 30719, 0
2820.002452, 10.000423, 43, 6806, 13724.4, 12913, 20542, 24268, 24268, 24268, 0
2830.001528, 9.999076, 41, 6726, 15262.1, 13617, 30847, 33345, 33345, 33345, 0
2840.001751, 10.000223, 49, 7726, 14705.2, 13304, 23857, 27103, 27103, 27103, 0
2850.001511, 9.99976, 54, 4944, 13719.1, 11947, 26522, 28563, 30438, 30438, 0
2860.001269, 9.999758, 56, 6694, 13598.2, 12871, 22705, 23264, 23962, 23962, 0
2870.00164, 10.000371, 60, 8069, 13655.5, 12456, 20454, 27092, 27819, 27819, 0
2880.001382, 9.999742, 61, 6657, 13698.5, 12513, 21631, 22391, 26617, 26617, 0
2890.002873, 10.001491, 53, 6507, 14139.1, 12668, 22486, 26996, 27129, 27129, 0
2900.002155, 9.999282, 39, 7124, 15877.0, 14870, 27129, 29147, 29147, 29147, 0
2910.001234, 9.999079, 47, 6530, 17142.7, 14197, 34713, 53968, 53968, 53968, 0
2920.00164, 10.000406, 41, 5976, 16465.5, 15842, 29892, 53968, 53968, 53968, 0
2930.002177, 10.000537, 54, 5976, 15127.5, 14117, 28369, 29944, 35651, 35651, 0
2940.001966, 9.999789, 50, 5960, 12509.7, 11018, 21444, 24404, 41189, 41189, 0
2950.001219, 9.999253, 40, 7861, 14298.3, 13190, 25192, 26671, 26671, 26671, 0
2960.002431, 10.001212, 49, 7638, 14318.8, 13130, 25863, 30152, 31618, 31618, 0
2970.001236, 9.998805, 54, 6083, 13915.1, 12474, 28414, 35242, 39904, 39904, 0
2980.006017, 10.004781, 47, 6171, 15640.5, 13792, 25434, 53469, 53469, 53469, 0
2990.00157, 9.995553, 50, 7403, 15330.2, 13344, 27274, 33842, 37064, 37064, 0
3000.003411, 10.001841, 42, 8197, 14386.5, 12713, 22866, 30591, 30591, 30591, 0
3010.004205, 10.000794, 53, 5990, 14742.7, 13065, 23643, 28865, 43182, 43182, 0
3020.003572, 9.999367, 38, 7888, 14686.8, 13371, 26572, 32086, 32086, 32086, 0
3030.002158, 9.998586, 47, 6816, 15942.8, 14598, 27356, 33502, 33502, 33502, 0
3040.002343, 10.000185, 43, 6426, 14582.1, 12954, 31492, 40247, 40247, 40247, 0
3050.003949, 10.001606, 42, 6426, 14492.5, 13280, 24043, 30151, 30151, 30151, 0
3060.001535, 9.997586, 31, 8016, 15376.4, 14665, 23316, 26077, 26077, 26077, 0
3070.00374, 10.002205, 51, 6785, 15457.1, 14081, 22876, 26244, 32778, 32778, 0
3080.00206, 9.99832, 38, 6782, 14040.2, 12834, 21103, 28646, 28646, 28646, 0
3090.003025, 10.000965, 51, 6221, 13243.3, 13074, 20469, 21630, 22772, 22772, 0
3100.000248, 9.997223, 50, 5881, 14776.5, 13163, 23729, 29744, 61674, 61674, 0
3110.002939, 10.002691, 57, 6188, 14144.3, 12426, 23029, 24503, 34355, 34355, 0
3120.002488, 9.999549, 64, 6857, 15210.1, 14853, 24098, 25495, 29123, 29123, 0
3130.001487, 9.998999, 41, 6143, 15000.1, 14228, 24616, 28222, 28222, 28222, 0
3140.001262, 9.999775, 45, 6771, 14097.4, 11723, 25366, 39463, 39463, 39463, 0
3150.002597, 10.001335, 58, 7241, 14063.1, 12986, 24728, 25991, 39122, 39122, 0
3160.000571, 9.997974, 49, 7055, 14725.5, 12913, 25905, 27544, 46671, 46671, 0
3170.004533, 10.003962, 56, 6572, 15938.3, 14714, 26641, 29547, 31383, 31383, 0
3180.001281, 9.996748, 46, 8188, 16062.5, 14054, 26168, 30699, 43045, 43045, 0
3190.001432, 10.000151, 45, 7517, 15523.3, 13338, 23511, 38980, 38980, 38980, 0
3200.0037, 10.002268, 43, 6310, 14390.7, 13521, 22439, 32902, 32902, 32902, 0
3210.001246, 9.997546, 55, 5828, 14171.3, 12562, 23008, 24350, 31448, 31448, 0
3220.001447, 10.000201, 62, 5828, 14300.2, 11811, 27699, 37337, 37534, 37534, 0
3230.001516, 10.000069, 50, 7761, 16490.2, 15751, 27730, 36963, 39509, 39509, 0
3240.001685, 10.000169, 57, 6251, 15130.8, 14218, 26181, 27966, 30106, 30106, 0
3250.003198, 10.001513, 54, 6986, 14170.6, 12607, 24034, 25255, 25642, 25642, 0
3260.001358, 9.99816, 45, 8464, 15626.6, 13451, 24584, 45551, 45551, 45551, 0
3270.002391, 10.001033, 51, 6976, 14298.8, 12985, 21495, 24208, 27132, 27132, 0
3280.00152, 9.999129, 46, 7497, 14618.8, 12956, 22217, 26851, 37418, 37418, 0
3290.003007, 10.001487, 60, 6918, 15372.2, 13905, 23395, 35244, 35960, 35960, 0
3300.001478, 9.998471, 44, 6554, 13946.5, 13569, 22413, 40256, 40256, 40256, 0
3310.001188, 9.99971, 45, 6761, 14800.2, 13117, 25363, 31993, 31993, 31993, 0
3320.002017, 10.000829, 43, 7057, 14464.9, 14043, 26000, 27824, 27824, 27824, 0
3330.001297, 9.99928, 38, 6971, 13867.3, 13132, 21101, 27385, 27385, 27385, 0
3340.003739, 10.002442, 42, 8191, 14221.0, 13063, 22673, 25965, 25965, 25965, 0
3350.001908, 9.998169, 49, 6501, 16326.4, 15391, 24206, 29130, 49626, 49626, 0
3360.002122, 10.000214, 51, 7617, 14102.3, 12642, 21210, 24800, 29640, 29640, 0
3370.001547, 9.999425, 51, 6597, 13940.4, 12042, 27522, 29365, 51132, 51132, 0
