datetime	delete	offset	cap	key1	key2
2014/9/18 3:47	 	1186639561	1KB	53749	53749
2014/9/18 3:47	 	1190112323	82KB	53750	53750
2014/9/18 3:47	 	1208013151	1497KB	53764	53764
2014/9/18 3:47	 	1226721845	1404KB	53771	53771
2014/9/18 3:47	 	1231173846	19KB	53773	53773
2014/9/18 3:47	 	1265491905	250KB	53790	53790
2014/9/18 3:47	 	1269704980	6KB	53792	53792
2014/9/18 3:47	 	1282850226	1041KB	53799	53799
2014/9/18 3:47	 	1324011773	2KB	53826	53826
2014/9/18 3:47	 	1369007021	6KB	53847	53847
2014/9/18 3:47	 	1372380400	757KB	53848	53848
2014/9/18 3:47	 	1398971132	804KB	53859	53859
2014/9/18 3:47	 	1406940259	563KB	53863	53863
2014/9/18 3:47	 	1426508718	215KB	53872	53872
2014/9/18 3:47	 	1466464021	1015KB	53891	53891
2014/9/18 3:47	 	1470593345	2KB	53895	53895
2014/9/18 3:47	 	1486910550	1456KB	53903	53903
2014/9/18 3:47	 	1499762889	477KB	53909	53909
2014/9/18 3:47	 	1522125869	60KB	53921	53921
2014/9/18 3:47	 	1534564595	444KB	53927	53927
2014/9/18 3:47	 	1557671842	532KB	53939	53939
2014/9/18 3:47	 	1587290484	11KB	53955	53955
2014/9/18 3:47	 	1591342131	2KB	53958	53958
2014/9/18 3:47	 	1630073523	48KB	53981	53981
2014/9/18 3:47	 	1637656727	50KB	53991	53991
2014/9/18 3:47	 	1657498683	17KB	54001	54001
2014/9/18 3:47	 	1663546450	24KB	54007	54007
2014/9/18 3:47	 	1677682259	1002KB	54012	54012
2014/9/18 3:47	 	1709176938	86KB	54023	54023
2014/9/18 3:47	 	1749458550	9KB	54035	54035
2014/9/18 3:47	 	1750727776	38KB	54036	54036
2014/9/18 3:47	 	1762665776	6KB	54044	54044
2014/9/18 3:47	 	1764863641	23KB	54046	54046
2014/9/18 3:47	 	1765356469	9KB	54047	54047
2014/9/18 3:47	 	1767523826	83KB	54050	54050
2014/9/18 3:47	 	1783662661	1435KB	54055	54055
2014/9/18 3:47	 	1853602605	987KB	54090	54090
2014/9/18 3:47	 	1945007483	676KB	54130	54130
2014/9/18 3:47	 	1983319092	1022KB	54153	54153
2014/9/18 3:47	 	1993272725	469KB	54161	54161
2014/9/18 3:47	 	2037311826	685KB	54185	54185
2014/9/18 3:47	 	2040789295	1KB	54188	54188
2014/9/18 3:47	 	2081774386	187KB	54211	54211
2014/9/18 3:47	 	2089499087	1241KB	54213	54213
2014/9/18 3:47	 	2090884261	8KB	54214	54214
2014/9/18 3:47	 	2164403625	4KB	54250	54250
2014/9/18 3:47	 	2171593112	9KB	54256	54256
2014/9/18 3:47	 	2209701031	1468KB	54272	54272
2014/9/18 3:47	 	2214006932	355KB	54276	54276
2014/9/18 3:47	 	2223895120	92KB	54284	54284
2014/9/18 3:47	 	2264287915	743KB	54305	54305
2014/9/18 3:47	 	2275726771	709KB	54318	54318
2014/9/18 3:47	 	2287400430	5KB	54324	54324
2014/9/18 3:47	 	2291458310	563KB	54328	54328
2014/9/18 3:47	 	2299409490	634KB	54333	54333
2014/9/18 3:47	 	2317194345	752KB	54341	54341
2014/9/18 3:47	 	2328032823	62KB	54351	54351
2014/9/18 3:47	 	2332030376	7KB	54357	54357
2014/9/18 3:47	 	2357307651	55KB	54370	54370
2014/9/18 3:47	 	2367456904	579KB	54381	54381
2014/9/18 3:47	 	2410918656	533KB	54417	54417
2014/9/18 3:47	 	2454502772	449KB	54438	54438
2014/9/18 3:47	 	2511488045	1331KB	54470	54470
2014/9/18 3:47	 	2512466788	20KB	54472	54472
2014/9/18 3:47	 	2562860863	48KB	54504	54504
2014/9/18 3:47	 	2601240123	62KB	54521	54521
2014/9/18 3:47	 	2603778506	4KB	54522	54522
2014/9/18 3:47	 	2610191723	1455KB	54524	54524
2014/9/18 3:47	 	2630838861	337KB	54535	54535
2014/9/18 3:47	 	2656321077	44KB	54554	54554
2014/9/18 3:47	 	2684226789	4KB	54569	54569
2014/9/18 3:47	 	2705711815	594KB	54583	54583
2014/9/18 3:47	 	2715225371	81KB	54586	54586
2014/9/18 3:47	 	2735593182	7KB	54598	54598
2014/9/18 3:47	 	2750102936	52KB	54604	54604
2014/9/18 3:47	 	2761217861	330KB	54614	54614
2014/9/18 3:47	 	2761389117	40KB	54616	54616
2014/9/18 3:47	 	2771825457	2KB	54624	54624
2014/9/18 3:47	 	2775046456	286KB	54626	54626
2014/9/18 3:47	 	2779141626	68KB	54629	54629
2014/9/18 3:47	 	2794644366	426KB	54642	54642
2014/9/18 3:47	 	2821514817	76KB	54663	54663
2014/9/18 3:47	 	2821640814	85KB	54665	54665
2014/9/18 3:47	 	2823509191	722KB	54666	54666
2014/9/18 3:47	 	9974329	480KB	54675	54675
2014/9/18 3:47	 	25929528	80KB	54685	54685
2014/9/18 3:47	 	115514103	800KB	54735	54735
2014/9/18 3:47	 	118252364	62KB	54737	54737
2014/9/18 3:47	 	178856454	1188KB	54768	54768
2014/9/18 3:47	 	183201108	46KB	54770	54770
2014/9/18 3:47	 	217295111	1404KB	54786	54786
2014/9/18 3:47	 	227169822	1116KB	54793	54793
2014/9/18 3:47	 	230654018	568KB	54794	54794
2014/9/18 3:47	 	244080322	4KB	54800	54800
2014/9/18 3:47	 	272506541	95KB	54817	54817
2014/9/18 3:47	 	295639498	1KB	54830	54830
2014/9/18 3:47	 	314138590	615KB	54843	54843
2014/9/18 3:47	 	317518971	2KB	54845	54845
2014/9/18 3:47	 	336362736	1280KB	54851	54851
2014/9/18 3:47	 	369495795	5KB	54868	54868
2014/9/18 3:47	 	374933991	248KB	54874	54874
2014/9/18 3:47	 	386023297	499KB	54880	54880
2014/9/18 3:47	 	413461544	13KB	54893	54893
2014/9/18 3:47	 	418081109	92KB	54895	54895
2014/9/18 3:47	 	419041000	658KB	54896	54896
2014/9/18 3:47	 	432099908	701KB	54908	54908
2014/9/18 3:47	 	440611125	330KB	54913	54913
2014/9/18 3:47	 	442079343	275KB	54915	54915
2014/9/18 3:47	 	459637461	9KB	54925	54925
2014/9/18 3:47	 	469827150	76KB	54928	54928
2014/9/18 3:47	 	479275020	651KB	54933	54933
2014/9/18 3:47	 	494732336	1386KB	54942	54942
2014/9/18 3:47	 	501076427	8KB	54947	54947
2014/9/18 3:47	 	507670416	1108KB	54950	54950
2014/9/18 3:47	 	555928568	31KB	54978	54978
2014/9/18 3:47	 	572620501	185KB	54986	54986
2014/9/18 3:47	 	615831194	97KB	55019	55019
2014/9/18 3:47	 	648935685	72KB	55040	55040
2014/9/18 3:47	 	662709406	92KB	55046	55046
2014/9/18 3:47	 	676331966	47KB	55050	55050
2014/9/18 3:47	 	710356495	7KB	55067	55067
2014/9/18 3:47	 	724263478	1406KB	55069	55069
2014/9/18 3:47	 	737671066	702KB	55074	55074
2014/9/18 3:47	 	762288287	1178KB	55087	55087
2014/9/18 3:47	 	785816221	46KB	55105	55105
2014/9/18 3:47	 	787687563	85KB	55106	55106
2014/9/18 3:47	 	789542797	383KB	55107	55107
2014/9/18 3:47	 	823823455	6KB	55120	55120
2014/9/18 3:47	 	825722690	12KB	55122	55122
2014/9/18 3:47	 	853433940	786KB	55135	55135
2014/9/18 3:47	 	862596607	447KB	55141	55141
2014/9/18 3:47	 	873626215	682KB	55145	55145
2014/9/18 3:47	 	901143544	1354KB	55153	55153
2014/9/18 3:47	 	925715163	92KB	55161	55161
2014/9/18 3:47	 	937762529	806KB	55167	55167
2014/9/18 3:47	 	943350512	498KB	55170	55170
2014/9/18 3:47	 	957349773	1170KB	55174	55174
2014/9/18 3:47	 	999671704	755KB	55204	55204
2014/9/18 3:47	 	1043748367	1167KB	55222	55222
2014/9/18 3:47	 	1063630429	519KB	55230	55230
2014/9/18 3:47	 	1069164863	6KB	55234	55234
2014/9/18 3:47	 	1082499317	6KB	55239	55239
2014/9/18 3:47	 	1084003075	9KB	55240	55240
2014/9/18 3:47	 	1121435602	81KB	55260	55260
2014/9/18 3:47	 	1132076990	2KB	55270	55270
2014/9/18 3:47	 	1139884683	1044KB	55273	55273
2014/9/18 3:47	 	1174599414	7KB	55297	55297
2014/9/18 3:47	 	1185021696	427KB	55305	55305
2014/9/18 3:47	 	1217666265	67KB	55321	55321
2014/9/18 3:47	 	1225076290	1150KB	55323	55323
2014/9/18 3:47	 	1280260755	103KB	55348	55348
2014/9/18 3:47	 	1320942583	23KB	55369	55369
2014/9/18 3:47	 	1336924245	934KB	55381	55381
2014/9/18 3:47	 	1352518271	394KB	55389	55389
2014/9/18 3:47	 	1373126613	9KB	55396	55396
2014/9/18 3:47	 	1388936688	502KB	55403	55403
2014/9/18 3:47	 	1424918353	441KB	55417	55417
2014/9/18 3:47	 	1429411748	33KB	55422	55422
2014/9/18 3:47	 	1455933969	85KB	55434	55434
2014/9/18 3:47	 	1458252763	35KB	55437	55437
2014/9/18 3:47	 	1465242133	2KB	55440	55440
2014/9/18 3:47	 	1467776583	22KB	55442	55442
2014/9/18 3:47	 	1516249622	746KB	55466	55466
2014/9/18 3:47	 	1580299943	63KB	55501	55501
2014/9/18 3:47	 	1600676779	300KB	55510	55510
2014/9/18 3:47	 	1630023445	1145KB	55521	55521
2014/9/18 3:47	 	1635665424	90KB	55526	55526
2014/9/18 3:47	 	1637604456	91KB	55528	55528
2014/9/18 3:47	 	1661139422	359KB	55539	55539
2014/9/18 3:47	 	1661187638	45KB	55540	55540
2014/9/18 3:47	 	1706892074	72KB	55562	55562
2014/9/18 3:47	 	1721428568	419KB	55565	55565
2014/9/18 3:47	 	1757508447	7KB	55580	55580
2014/9/18 3:47	 	1761989264	5KB	55584	55584
2014/9/18 3:47	 	1765340300	423KB	55587	55587
2014/9/18 3:47	 	1847842288	86KB	55632	55632
2014/9/18 3:47	 	1869922887	80KB	55642	55642
2014/9/18 3:47	 	1875056936	25KB	55645	55645
2014/9/18 3:47	 	1913694234	19KB	55661	55661
2014/9/18 3:47	 	1935583630	82KB	55672	55672
2014/9/18 3:47	 	1944076703	15KB	55675	55675
2014/9/18 3:47	 	1965130752	288KB	55689	55689
2014/9/18 3:47	 	1970522019	5KB	55693	55693
2014/9/18 3:47	 	1976211255	60KB	55698	55698
2014/9/18 3:47	 	1981171440	543KB	55701	55701
2014/9/18 3:47	 	2003972641	1KB	55715	55715
2014/9/18 3:47	 	2024816784	7KB	55727	55727
2014/9/18 3:47	 	2066062503	273KB	55748	55748
2014/9/18 3:47	 	2160869119	1465KB	55791	55791
2014/9/18 3:47	 	2185544998	12KB	55807	55807
2014/9/18 3:47	 	2208197120	50KB	55815	55815
2014/9/18 3:47	 	2251196496	48KB	55834	55834
2014/9/18 3:47	 	2264702689	56KB	55843	55843
2014/9/18 3:47	 	2327968370	903KB	55880	55880
2014/9/18 3:47	 	2343151045	415KB	55891	55891
2014/9/18 3:47	 	2376397283	5KB	55918	55918
2014/9/18 3:47	 	2381840092	91KB	55925	55925
2014/9/18 3:47	 	2404510218	415KB	55940	55940
2014/9/18 3:47	 	2462420882	80KB	55975	55975
2014/9/18 3:47	 	2543426079	6KB	56027	56027
2014/9/18 3:47	 	2544166325	640KB	56028	56028
2014/9/18 3:47	 	2585585719	260KB	56046	56046
2014/9/18 3:47	 	2610632518	415KB	56057	56057
2014/9/18 3:47	 	2627166994	197KB	56062	56062
2014/9/18 3:47	 	2645470812	567KB	56075	56075
2014/9/18 3:47	 	2673378549	875KB	56091	56091
2014/9/18 3:47	 	2680868956	660KB	56098	56098
2014/9/18 3:47	 	2756224814	50KB	56142	56142
2014/9/18 3:47	 	2816972624	8KB	56175	56175
2014/9/18 3:47	 	2843142316	2KB	56210	56210
2014/9/18 3:47	 	31682877	69KB	56253	56253
2014/9/18 3:47	 	48689635	26KB	56263	56263
2014/9/18 3:47	 	57294114	69KB	56267	56267
2014/9/18 3:47	 	75078269	3KB	56280	56280
2014/9/18 3:47	 	103876223	2KB	56298	56298
2014/9/18 3:47	 	119442746	79KB	56310	56310
2014/9/18 3:47	 	123861375	760KB	56313	56313
2014/9/18 3:47	 	128988287	1KB	56319	56319
2014/9/18 3:47	 	158032305	851KB	56337	56337
2014/9/18 3:47	 	173381650	749KB	56346	56346
2014/9/18 3:47	 	239343831	7KB	56384	56384
2014/9/18 3:47	 	316615562	338KB	56424	56424
2014/9/18 3:47	 	319150472	827KB	56425	56425
2014/9/18 3:47	 	342790979	98KB	56438	56438
2014/9/18 3:47	 	351968784	9KB	56443	56443
2014/9/18 3:47	 	367348173	46KB	56454	56454
2014/9/18 3:47	 	370589310	2KB	56458	56458
2014/9/18 3:47	 	390397903	7KB	56472	56472
2014/9/18 3:47	 	396415111	3KB	56475	56475
2014/9/18 3:47	 	438754470	42KB	56497	56497
2014/9/18 3:47	 	441700441	499KB	56499	56499
2014/9/18 3:47	 	445419968	1271KB	56502	56502
2014/9/18 3:47	 	455708234	9KB	56508	56508
2014/9/18 3:47	 	474815882	33KB	56523	56523
2014/9/18 3:47	 	512035605	773KB	56542	56542
2014/9/18 3:47	 	532484783	1285KB	56554	56554
2014/9/18 3:47	 	639182194	734KB	56622	56622
2014/9/18 3:47	 	644665125	566KB	56628	56628
2014/9/18 3:47	 	700923509	8KB	56660	56660
2014/9/18 3:47	 	701318195	2KB	56661	56661
2014/9/18 3:47	 	706138543	75KB	56664	56664
2014/9/18 3:47	 	736951194	1309KB	56674	56674
2014/9/18 3:47	 	737739534	62KB	56675	56675
2014/9/18 3:47	 	845270689	81KB	56724	56724
2014/9/18 3:47	 	866343808	7KB	56738	56738
2014/9/18 3:47	 	927285499	1KB	56768	56768
2014/9/18 3:47	 	929872753	536KB	56770	56770
2014/9/18 3:47	 	934429040	96KB	56772	56772
2014/9/18 3:47	 	964690342	87KB	56781	56781
2014/9/18 3:47	 	973528712	4KB	56789	56789
2014/9/18 3:47	 	983995896	5KB	56794	56794
2014/9/18 3:47	 	985540266	156KB	56798	56798
2014/9/18 3:47	 	1054926973	536KB	56828	56828
2014/9/18 3:47	 	1056996724	49KB	56829	56829
2014/9/18 3:47	 	1061544285	460KB	56833	56833
2014/9/18 3:47	 	1111257617	1214KB	56858	56858
2014/9/18 3:47	 	1126521258	228KB	56866	56866
2014/9/18 3:47	 	1149422824	123KB	56880	56880
2014/9/18 3:47	 	1164014371	337KB	56889	56889
2014/9/18 3:47	 	1201938769	3KB	56906	56906
2014/9/18 3:47	 	1234661014	1086KB	56923	56923
2014/9/18 3:47	 	1285467805	94KB	56953	56953
2014/9/18 3:47	 	1312127138	894KB	56972	56972
2014/9/18 3:47	 	1329459889	8KB	56986	56986
2014/9/18 3:47	 	1332261603	127KB	56988	56988
2014/9/18 3:47	 	1407830279	2KB	57022	57022
2014/9/18 3:47	 	1426879273	3KB	57033	57033
2014/9/18 3:47	 	1432120653	1373KB	57035	57035
2014/9/18 3:47	 	1461230902	28KB	57051	57051
2014/9/18 3:47	 	1474687503	293KB	57060	57060
2014/9/18 3:47	 	1488783713	762KB	57067	57067
2014/9/18 3:47	 	1512847430	798KB	57074	57074
2014/9/18 3:47	 	1538363200	446KB	57090	57090
2014/9/18 3:47	 	1569668849	32KB	57109	57109
2014/9/18 3:47	 	1581085373	81KB	57118	57118
2014/9/18 3:47	 	1607731377	89KB	57130	57130
2014/9/18 3:47	 	1612997040	572KB	57134	57134
2014/9/18 3:47	 	1674076945	11KB	57167	57167
2014/9/18 3:47	 	1696540199	720KB	57180	57180
2014/9/18 3:47	 	1705010837	324KB	57185	57185
2014/9/18 3:47	 	1725794917	1413KB	57192	57192
2014/9/18 3:47	 	1745622668	9KB	57201	57201
2014/9/18 3:47	 	1778804150	29KB	57223	57223
2014/9/18 3:47	 	1781783576	99KB	57224	57224
2014/9/18 3:47	 	1824913406	1242KB	57241	57241
2014/9/18 3:47	 	1832728560	22KB	57246	57246
2014/9/18 3:47	 	1857361036	92KB	57257	57257
2014/9/18 3:47	 	1894413877	4KB	57268	57268
2014/9/18 3:47	 	1915549451	855KB	57281	57281
2014/9/18 3:47	 	1931257922	1150KB	57289	57289
2014/9/18 3:47	 	1978403484	771KB	57311	57311
2014/9/18 3:47	 	1996613648	512KB	57322	57322
2014/9/18 3:47	 	2003924967	13KB	57324	57324
2014/9/18 3:47	 	2014920479	6KB	57333	57333
2014/9/18 3:47	 	2055625547	1117KB	57363	57363
2014/9/18 3:47	 	2073053152	7KB	57370	57370
2014/9/18 3:47	 	2118606039	768KB	57396	57396
2014/9/18 3:47	 	2126757356	2KB	57398	57398
2014/9/18 3:47	 	2131977477	982KB	57399	57399
2014/9/18 3:47	 	2146863323	240KB	57405	57405
2014/9/18 3:47	 	2171287111	608KB	57414	57414
2014/9/18 3:47	 	2181762533	71KB	57422	57422
2014/9/18 3:47	 	2191990381	4KB	57425	57425
2014/9/18 3:47	 	2245597390	5KB	57451	57451
2014/9/18 3:47	 	2257214982	3KB	57459	57459
2014/9/18 3:47	 	2272990961	36KB	57475	57475
2014/9/18 3:47	 	2294945344	47KB	57488	57488
2014/9/18 3:47	 	2309900998	5KB	57496	57496
2014/9/18 3:47	 	2330087669	3KB	57512	57512
2014/9/18 3:47	 	2340431294	948KB	57520	57520
2014/9/18 3:47	 	2344624697	16KB	57523	57523
2014/9/18 3:47	 	2371891016	541KB	57544	57544
2014/9/18 3:47	 	2383448998	18KB	57551	57551
2014/9/18 3:47	 	2394618760	222KB	57563	57563
2014/9/18 3:47	 	2409425868	14KB	57573	57573
2014/9/18 3:47	 	2413972929	638KB	57575	57575
2014/9/18 3:47	 	2423017860	4KB	57581	57581
2014/9/18 3:47	 	2430035410	50KB	57584	57584
2014/9/18 3:47	 	2449436658	1KB	57594	57594
2014/9/18 3:47	 	2472551891	361KB	57612	57612
2014/9/18 3:47	 	2543419410	20KB	57653	57653
2014/9/18 3:47	 	2554844784	92KB	57663	57663
2014/9/18 3:47	 	2559911225	1279KB	57665	57665
2014/9/18 3:47	 	2576011853	735KB	57671	57671
2014/9/18 3:47	 	2603782465	3KB	57683	57683
2014/9/18 3:47	 	2653689279	5KB	57710	57710
2014/9/18 3:47	 	2691446412	630KB	57734	57734
2014/9/18 3:47	 	2693799483	1042KB	57735	57735
2014/9/18 3:47	 	2695377416	75KB	57737	57737
2014/9/18 3:47	 	2707598657	741KB	57741	57741
2014/9/18 3:47	 	2716452510	57KB	57749	57749
2014/9/18 3:47	 	2731057017	856KB	57761	57761
2014/9/18 3:47	 	2767336144	1201KB	57788	57788
2014/9/18 3:47	 	302591	1KB	57795	57795
2014/9/18 3:47	 	35835529	55KB	57814	57814
2014/9/18 3:47	 	45211822	123KB	57821	57821
2014/9/18 3:47	 	64054036	6KB	57833	57833
2014/9/18 3:47	 	99158897	949KB	57852	57852
2014/9/18 3:47	 	130609227	1491KB	57869	57869
2014/9/18 3:47	 	209678512	8KB	57909	57909
2014/9/18 3:47	 	224164218	747KB	57914	57914
2014/9/18 3:47	 	239849103	395KB	57921	57921
2014/9/18 3:47	 	260182254	36KB	57930	57930
2014/9/18 3:47	 	262142968	45KB	57932	57932
2014/9/18 3:47	 	275660462	264KB	57943	57943
2014/9/18 3:47	 	297929485	335KB	57953	57953
2014/9/18 3:47	 	338048204	1464KB	57975	57975
2014/9/18 3:47	 	361162985	6KB	57982	57982
2014/9/18 3:47	 	371027093	2KB	57989	57989
2014/9/18 3:47	 	390099558	8KB	58005	58005
2014/9/18 3:47	 	416401286	53KB	58015	58015
2014/9/18 3:47	 	430536925	564KB	58023	58023
2014/9/18 3:47	 	448291699	74KB	58041	58041
2014/9/18 3:47	 	450908173	427KB	58045	58045
2014/9/18 3:47	 	479985204	693KB	58058	58058
2014/9/18 3:47	 	492818779	770KB	58068	58068
2014/9/18 3:47	 	502814481	22KB	58072	58072
2014/9/18 3:47	 	529227539	66KB	58091	58091
2014/9/18 3:47	 	544087753	1KB	58098	58098
2014/9/18 3:47	 	551342401	95KB	58101	58101
2014/9/18 3:47	 	552007018	74KB	58102	58102
2014/9/18 3:47	 	587248330	6KB	58124	58124
2014/9/18 3:47	 	609714754	15KB	58141	58141
2014/9/18 3:47	 	642255916	799KB	58162	58162
2014/9/18 3:47	 	647314208	700KB	58164	58164
2014/9/18 3:47	 	681578286	988KB	58182	58182
2014/9/18 3:47	 	708411406	577KB	58195	58195
2014/9/18 3:47	 	713017645	1305KB	58196	58196
2014/9/18 3:47	 	740981566	30KB	58208	58208
2014/9/18 3:47	 	753246803	3KB	58215	58215
2014/9/18 3:47	 	764656446	65KB	58221	58221
2014/9/18 3:47	 	769089718	793KB	58224	58224
2014/9/18 3:47	 	785156981	1418KB	58232	58232
2014/9/18 3:47	 	802309633	244KB	58242	58242
2014/9/18 3:47	 	825675162	7KB	58251	58251
2014/9/18 3:47	 	830610638	657KB	58252	58252
2014/9/18 3:47	 	854964780	1KB	58267	58267
2014/9/18 3:47	 	865230834	9KB	58273	58273
2014/9/18 3:47	 	871871965	819KB	58275	58275
2014/9/18 3:47	 	898670216	28KB	58287	58287
2014/9/18 3:47	 	914143102	330KB	58297	58297
2014/9/18 3:47	 	922240660	87KB	58301	58301
2014/9/18 3:47	 	981024720	8KB	58335	58335
2014/9/18 3:47	 	993838043	3KB	58343	58343
2014/9/18 3:47	 	1003780245	42KB	58348	58348
2014/9/18 3:47	 	1027611131	174KB	58361	58361
2014/9/18 3:47	 	1030946328	43KB	58367	58367
2014/9/18 3:47	 	1049986989	4KB	58375	58375
2014/9/18 3:47	 	1072434274	1439KB	58389	58389
2014/9/18 3:47	 	1093184657	3KB	58399	58399
2014/9/18 3:47	 	1132871403	67KB	58419	58419
2014/9/18 3:47	 	1149628072	82KB	58430	58430
2014/9/18 3:47	 	1152881444	21KB	58432	58432
2014/9/18 3:47	 	1156428199	1142KB	58434	58434
2014/9/18 3:47	 	1176171747	8KB	58444	58444
2014/9/18 3:47	 	1182322471	426KB	58453	58453
2014/9/18 3:47	 	1209933904	81KB	58471	58471
2014/9/18 3:47	 	1231282364	9KB	58480	58480
2014/9/18 3:47	 	1269734172	11KB	58507	58507
2014/9/18 3:47	 	1272680639	1193KB	58509	58509
2014/9/18 3:47	 	1282931023	78KB	58516	58516
2014/9/18 3:47	 	1288149267	368KB	58518	58518
2014/9/18 3:47	 	1297363514	1069KB	58523	58523
2014/9/18 3:47	 	1351190731	771KB	58556	58556
2014/9/18 3:47	 	1378816898	59KB	58567	58567
2014/9/18 3:47	 	1386813462	1KB	58574	58574
2014/9/18 3:47	 	1401678703	54KB	58580	58580
2014/9/18 3:47	 	1419043772	459KB	58592	58592
2014/9/18 3:47	 	1440627691	6KB	58599	58599
2014/9/18 3:47	 	1458062508	656KB	58608	58608
2014/9/18 3:47	 	1554165583	740KB	58646	58646
2014/9/18 3:47	 	1567008126	143KB	58660	58660
2014/9/18 3:47	 	1572797697	209KB	58663	58663
2014/9/18 3:47	 	1604371250	74KB	58676	58676
2014/9/18 3:47	 	1608720900	75KB	58678	58678
2014/9/18 3:47	 	1610896162	696KB	58680	58680
2014/9/18 3:47	 	1633165680	571KB	58694	58694
2014/9/18 3:47	 	1643835258	10KB	58698	58698
2014/9/18 3:47	 	1646180772	4KB	58700	58700
2014/9/18 3:47	 	1663474557	624KB	58709	58709
2014/9/18 3:47	 	1675309227	45KB	58714	58714
2014/9/18 3:47	 	1755295806	1118KB	58753	58753
2014/9/18 3:47	 	1775146610	2KB	58767	58767
2014/9/18 3:47	 	1777024214	2KB	58769	58769
2014/9/18 3:47	 	1778774145	454KB	58771	58771
2014/9/18 3:47	 	1802063908	8KB	58781	58781
2014/9/18 3:47	 	1812582714	1387KB	58788	58788
2014/9/18 3:47	 	1844345244	67KB	58805	58805
2014/9/18 3:47	 	1979462569	560KB	58870	58870
2014/9/18 3:47	 	1980615030	3KB	58871	58871
2014/9/18 3:47	 	1991364307	75KB	58880	58880
2014/9/18 3:47	 	1998221443	1257KB	58881	58881
2014/9/18 3:47	 	2003478359	42KB	58883	58883
2014/9/18 3:47	 	2007535937	109KB	58886	58886
2014/9/18 3:47	 	2026054242	763KB	58905	58905
2014/9/18 3:47	 	2042996732	7KB	58917	58917
2014/9/18 3:47	 	2074165863	97KB	58931	58931
2014/9/18 3:47	 	2090893792	1KB	58939	58939
2014/9/18 3:47	 	2123521454	1155KB	58955	58955
2014/9/18 3:47	 	2127898414	1037KB	58957	58957
2014/9/18 3:47	 	2156913964	29KB	58968	58968
2014/9/18 3:47	 	2222180864	768KB	59010	59010
2014/9/18 3:47	 	2239444044	917KB	59016	59016
2014/9/18 3:47	 	2269893523	99KB	59035	59035
2014/9/18 3:47	 	2280100923	1296KB	59043	59043
2014/9/18 3:47	 	2304140530	608KB	59056	59056
2014/9/18 3:47	 	2381925807	9KB	59114	59114
2014/9/18 3:47	 	2387107078	6KB	59120	59120
2014/9/18 3:47	 	2389296538	74KB	59122	59122
2014/9/18 3:47	 	2390126599	8KB	59124	59124
2014/9/18 3:47	 	2397471194	8KB	59129	59129
2014/9/18 3:47	 	2402958221	238KB	59133	59133
2014/9/18 3:47	 	2408885707	77KB	59140	59140
2014/9/18 3:47	 	2422909147	2KB	59149	59149
2014/9/18 3:47	 	2448141379	8KB	59164	59164
2014/9/18 3:47	 	2466123672	309KB	59176	59176
2014/9/18 3:47	 	2468230221	48KB	59178	59178
2014/9/18 3:47	 	2484927408	76KB	59189	59189
2014/9/18 3:47	 	2509922811	55KB	59201	59201
2014/9/18 3:47	 	2517676232	269KB	59207	59207
2014/9/18 3:47	 	2567183630	688KB	59235	59235
2014/9/18 3:47	 	2569214718	467KB	59236	59236
2014/9/18 3:47	 	2577541925	2KB	59241	59241
2014/9/18 3:47	 	2627175200	7KB	59266	59266
2014/9/18 3:47	 	2684472247	157KB	59294	59294
2014/9/18 3:47	 	2695219192	885KB	59298	59298
2014/9/18 3:47	 	2771732316	55KB	59349	59349
2014/9/18 3:47	 	2776800966	82KB	59351	59351
2014/9/18 3:47	 	23260151	755KB	59374	59374
2014/9/18 3:47	 	25998755	59KB	59375	59375
2014/9/18 3:47	 	59466325	194KB	59402	59402
2014/9/18 3:47	 	90487796	83KB	59414	59414
2014/9/18 3:47	 	101608920	212KB	59421	59421
2014/9/18 3:47	 	136281166	5KB	59441	59441
2014/9/18 3:47	 	141580680	9KB	59445	59445
2014/9/18 3:47	 	148226386	567KB	59448	59448
2014/9/18 3:47	 	188946359	770KB	59466	59466
2014/9/18 3:47	 	220626659	23KB	59483	59483
2014/9/18 3:47	 	229722018	4KB	59488	59488
2014/9/18 3:47	 	304244347	8KB	59527	59527
2014/9/18 3:47	 	308501730	942KB	59528	59528
2014/9/18 3:47	 	315044934	8KB	59531	59531
2014/9/18 3:47	 	357227926	594KB	59548	59548
2014/9/18 3:47	 	370544223	539KB	59559	59559
2014/9/18 3:47	 	380156502	166KB	59565	59565
2014/9/18 3:47	 	386586733	73KB	59567	59567
2014/9/18 3:47	 	410169463	61KB	59579	59579
2014/9/18 3:47	 	414068384	4KB	59580	59580
2014/9/18 3:47	 	418251982	9KB	59582	59582
2014/9/18 3:47	 	422447454	62KB	59586	59586
2014/9/18 3:47	 	461818697	94KB	59612	59612
2014/9/18 3:47	 	554977566	623KB	59667	59667
2014/9/18 3:47	 	591802582	48KB	59695	59695
2014/9/18 3:47	 	599138492	3KB	59700	59700
2014/9/18 3:47	 	651111266	77KB	59737	59737
2014/9/18 3:47	 	654894901	1251KB	59738	59738
2014/9/18 3:47	 	697731606	5KB	59761	59761
2014/9/18 3:47	 	747312400	8KB	59785	59785
2014/9/18 3:47	 	752415235	337KB	59787	59787
2014/9/18 3:47	 	756518937	27KB	59790	59790
2014/9/18 3:47	 	764925383	5KB	59796	59796
2014/9/18 3:47	 	782458471	6KB	59808	59808
2014/9/18 3:47	 	785401845	78KB	59810	59810
